Id	SurahId	AyahId	WordId	AyahNo	WordNo	SegmentNo	WordPart	PartOfSpeech	Person	Gender	Number	Text	TextBw	Root	RootBw	Lemma	LemmaBw	Special	SpecialBw	PrefixType	SuffixType	VerbAspect	VerbMood	VerbVoice	VerbForm	NominalDerivation	NominalCase	NominalState
166828	8	1181	22840	21	3	2	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
166829	8	1181	22841	21	4	1	2	V	3	1	3	قَالُ	qaAlu	قول	qwl	قالَ	qAla					PERF		ACT	1			
166830	8	1181	22841	21	4	2	3	N	3	1	3	وا۟	wA@								PRON							
166831	8	1181	22842	21	5	1	2	V	1	0	3	سَمِعْ	samiEo	سمع	smE	سَمِعَ	samiEa					PERF		ACT	1			
166832	8	1181	22842	21	5	2	3	N	1	0	3	نَا	naA								PRON							
166833	8	1181	22843	21	6	1	1	P	0	0	0	وَ	wa			و	w			CIRC								
166834	8	1181	22843	21	6	2	2	N	3	1	3	هُمْ	humo															
166835	8	1181	22844	21	7	1	2	P	0	0	0	لَا	laA			لا	lA											
166836	8	1181	22845	21	8	1	2	V	3	1	3	يَسْمَعُ	yasomaEu	سمع	smE	سَمِعَ	samiEa					IMPF	IND	ACT	1			
166837	8	1181	22845	21	8	2	3	N	3	1	3	ونَ	wna								PRON							
166838	8	1182	22846	22	1	1	2	P	0	0	0	إِنَّ	<in~a			إِنّ	<in~	إِنّ	<in~									
166839	8	1182	22847	22	2	1	2	N	0	1	1	شَرَّ	$ar~a	شرر	$rr	شَرّ	$ar~										ACC	
166840	8	1182	22848	22	3	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
166841	8	1182	22848	22	3	2	2	N	0	1	3	دَّوَآبِّ	d~awaA^b~i	دبب	dbb	دابَّة	dAb~ap										GEN	
166842	8	1182	22849	22	4	1	2	N	0	0	0	عِندَ	Einda	عند	End	عِند	Eind										ACC	
166843	8	1182	22850	22	5	1	2	N	0	0	0	ٱللَّهِ	{ll~ahi	أله	>lh	اللَّه	All~ah										GEN	
166844	8	1182	22851	22	6	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
166845	8	1182	22851	22	6	2	2	N	0	0	3	صُّمُّ	S~um~u	صمم	Smm	أَصَمّ	>aSam~										NOM	
166846	8	1182	22852	22	7	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
166847	8	1182	22852	22	7	2	2	N	0	0	3	بُكْمُ	bukomu	بكم	bkm	أَبْكَم	>abokam										NOM	
166848	8	1182	22853	22	8	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
166849	8	1182	22854	22	9	1	2	P	0	0	0	لَا	laA			لا	lA											
166850	8	1182	22855	22	10	1	2	V	3	1	3	يَعْقِلُ	yaEoqilu	عقل	Eql	عَقَلُ	Eaqalu					IMPF	IND	ACT	1			
166851	8	1182	22855	22	10	2	3	N	3	1	3	ونَ	wna								PRON							
166852	8	1183	22856	23	1	1	1	P	0	0	0	وَ	wa			و	w			REM								
166853	8	1183	22856	23	1	2	2	P	0	0	0	لَوْ	lawo			لَو	law											
166854	8	1183	22857	23	2	1	2	V	3	1	1	عَلِمَ	Ealima	علم	Elm	عَلِمَ	Ealima					PERF		ACT	1			
166855	8	1183	22858	23	3	1	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
166856	8	1183	22859	23	4	1	2	P	0	0	0	فِي	fiy			فِي	fiy											
166857	8	1183	22859	23	4	2	3	N	3	1	3	هِمْ	himo								PRON							
166858	8	1183	22860	23	5	1	2	N	0	1	1	خَيْرًا	xayorFA	خير	xyr	خَيْر	xayor										ACC	INDEF
166859	8	1183	22861	23	6	1	1	P	0	0	0	لَّ	l~a			ل	l			EMPH								
166860	8	1183	22861	23	6	2	2	V	3	1	1	أَسْمَعَ	>asomaEa	سمع	smE	أَسْمَعَ	>asomaEa					PERF		ACT	4			
166861	8	1183	22861	23	6	3	3	N	3	1	3	هُمْ	humo								PRON							
166862	8	1183	22862	23	7	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166863	8	1183	22862	23	7	2	2	P	0	0	0	لَوْ	lawo			لَو	law											
166864	8	1183	22863	23	8	1	2	V	3	1	1	أَسْمَعَ	>asomaEa	سمع	smE	أَسْمَعَ	>asomaEa					PERF		ACT	4			
166865	8	1183	22863	23	8	2	3	N	3	1	3	هُمْ	humo								PRON							
166866	8	1183	22864	23	9	1	1	P	0	0	0	لَ	la			ل	l			EMPH								
166867	8	1183	22864	23	9	2	2	V	3	1	3	تَوَلَّ	tawal~a	ولي	wly	تَوَلَّى	tawal~aY					PERF		ACT	5			
166868	8	1183	22864	23	9	3	3	N	3	1	3	وا۟	wA@								PRON							
166869	8	1183	22865	23	10	1	1	P	0	0	0	وَّ	w~a			و	w			CIRC								
166870	8	1183	22865	23	10	2	2	N	3	1	3	هُم	hum															
166871	8	1183	22866	23	11	1	2	N	0	1	3	مُّعْرِضُونَ	m~uEoriDuwna	عرض	ErD	مُعْرِض	muEoriD								4	ACT_PCPL	NOM	
166872	8	1184	22867	24	1	1	1	P	0	0	0	يَٰٓ	ya`^			ي	y			VOC								
166873	8	1184	22867	24	1	2	2	N	0	0	0	أَيُّ	>ay~u	أيي	>yy	أَيّ	>ay~										ACC	
166874	8	1184	22867	24	1	3	3	P	0	0	0	هَا	haA			ه	h				ATT							
166875	8	1184	22868	24	2	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
166876	8	1184	22869	24	3	1	2	V	3	1	3	ءَامَنُ	'aAmanu	أمن	>mn	آمَنَ	A^mana					PERF		ACT	4			
166877	8	1184	22869	24	3	2	3	N	3	1	3	وا۟	wA@								PRON							
166878	8	1184	22870	24	4	1	2	V	2	1	3	ٱسْتَجِيبُ	{sotajiybu	جوب	jwb	اسْتَجابَ	AsotajAba							ACT	10			
166879	8	1184	22870	24	4	2	3	N	2	1	3	وا۟	wA@								PRON							
166880	8	1184	22871	24	5	1	1	P	0	0	0	لِ	li			ل	l			P								
166881	8	1184	22871	24	5	2	2	N	0	0	0	لَّهِ	l~ahi	أله	>lh	اللَّه	All~ah										GEN	
166882	8	1184	22872	24	6	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166883	8	1184	22872	24	6	2	1	P	0	0	0	لِ	li			ل	l			P								
166884	8	1184	22872	24	6	3	1	P	0	0	0	ل	l			ال	Al			DET								
166885	8	1184	22872	24	6	4	2	N	0	1	0	رَّسُولِ	r~asuwli	رسل	rsl	رَسُول	rasuwl										GEN	
166886	8	1184	22873	24	7	1	2	N	0	0	0	إِذَا	<i*aA			إِذا	<i*A											
166887	8	1184	22874	24	8	1	2	V	3	1	1	دَعَا	daEaA	دعو	dEw	دَعا	daEA					PERF		ACT	1			
166888	8	1184	22874	24	8	2	3	N	2	1	3	كُمْ	kumo								PRON							
166889	8	1184	22875	24	9	1	1	P	0	0	0	لِ	li			ل	l			P								
166890	8	1184	22875	24	9	2	2	N	0	0	0	مَا	maA			ما	mA											
166891	8	1184	22876	24	10	1	2	V	3	1	1	يُحْيِي	yuHoyiy	حيي	Hyy	أَحْيا	>aHoyA					IMPF	IND	ACT	4			
166892	8	1184	22876	24	10	2	3	N	2	1	3	كُمْ	kumo								PRON							
166893	8	1184	22877	24	11	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166894	8	1184	22877	24	11	2	2	V	2	1	3	ٱعْلَمُ	{Eolamu	علم	Elm	عَلِمَ	Ealima							ACT	1			
166895	8	1184	22877	24	11	3	3	N	2	1	3	وٓا۟	w^A@								PRON							
166896	8	1184	22878	24	12	1	2	P	0	0	0	أَنَّ	>an~a			أَنّ	>an~	إِنّ	<in~									
166897	8	1184	22879	24	13	1	2	N	0	0	0	ٱللَّهَ	{ll~aha	أله	>lh	اللَّه	All~ah										ACC	
166898	8	1184	22880	24	14	1	2	V	3	1	1	يَحُولُ	yaHuwlu	حول	Hwl	حالَ	HAla					IMPF	IND	ACT	1			
166899	8	1184	22881	24	15	1	2	N	0	0	0	بَيْنَ	bayona	بين	byn	بَيْن	bayon										ACC	
166900	8	1184	22882	24	16	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
166901	8	1184	22882	24	16	2	2	N	0	1	0	مَرْءِ	maro'i	مرأ	mr>	مَرْء	maro'										GEN	
166902	8	1184	22883	24	17	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166903	8	1184	22883	24	17	2	2	N	0	2	1	قَلْبِ	qalobi	قلب	qlb	قَلْب	qalob										GEN	
166904	8	1184	22883	24	17	3	3	N	3	1	1	هِۦ	hi.								PRON							
166905	8	1184	22884	24	18	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166906	8	1184	22884	24	18	2	2	P	0	0	0	أَنَّ	>an~a			أَنّ	>an~	إِنّ	<in~									
166907	8	1184	22884	24	18	3	3	N	3	1	1	هُۥٓ	hu,^								PRON							
166908	8	1184	22885	24	19	1	2	P	0	0	0	إِلَيْ	<ilayo			إِلَى	<ilaY											
166909	8	1184	22885	24	19	2	3	N	3	1	1	هِ	hi								PRON							
166910	8	1184	22886	24	20	1	2	V	2	1	3	تُحْشَرُ	tuHo$aru	حشر	H$r	حَشَرَ	Ha$ara					IMPF	IND	PASS	1			
166911	8	1184	22886	24	20	2	3	N	2	1	3	ونَ	wna								PRON							
166912	8	1185	22887	25	1	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166913	8	1185	22887	25	1	2	2	V	2	1	3	ٱتَّقُ	{t~aqu	وقي	wqy	اتَّقَى	At~aqaY							ACT	8			
166914	8	1185	22887	25	1	3	3	N	2	1	3	وا۟	wA@								PRON							
166915	8	1185	22888	25	2	1	2	N	0	2	0	فِتْنَةً	fitonapF	فتن	ftn	فِتْنَة	fitonap										ACC	INDEF
166916	8	1185	22889	25	3	1	2	P	0	0	0	لَّا	l~aA			لا	lA											
166917	8	1185	22890	25	4	1	2	V	3	2	1	تُصِيبَ	tuSiyba	صوب	Swb	أَصابَ	>aSAba					IMPF	IND	ACT	4			
166918	8	1185	22890	25	4	2	3	P	0	0	0	نَّ	n~a			ن	n				EMPH							
166919	8	1185	22891	25	5	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
166920	8	1185	22892	25	6	1	2	V	3	1	3	ظَلَمُ	Zalamu	ظلم	Zlm	ظَلَمَ	Zalama					PERF		ACT	1			
166921	8	1185	22892	25	6	2	3	N	3	1	3	وا۟	wA@								PRON							
166922	8	1185	22893	25	7	1	2	P	0	0	0	مِن	min			مِن	min											
166923	8	1185	22893	25	7	2	3	N	2	1	3	كُمْ	kumo								PRON							
166924	8	1185	22894	25	8	1	2	N	0	1	1	خَآصَّةً	xaA^S~apF	خصص	xSS	خاصَّة	xAS~ap										ACC	INDEF
166925	8	1185	22895	25	9	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166926	8	1185	22895	25	9	2	2	V	2	1	3	ٱعْلَمُ	{Eolamu	علم	Elm	عَلِمَ	Ealima							ACT	1			
166927	8	1185	22895	25	9	3	3	N	2	1	3	وٓا۟	w^A@								PRON							
166928	8	1185	22896	25	10	1	2	P	0	0	0	أَنَّ	>an~a			أَنّ	>an~	إِنّ	<in~									
166929	8	1185	22897	25	11	1	2	N	0	0	0	ٱللَّهَ	{ll~aha	أله	>lh	اللَّه	All~ah										ACC	
166930	8	1185	22898	25	12	1	2	N	0	1	1	شَدِيدُ	$adiydu	شدد	$dd	شَدِيد	$adiyd										NOM	
166931	8	1185	22899	25	13	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
166932	8	1185	22899	25	13	2	2	N	0	1	0	عِقَابِ	EiqaAbi	عقب	Eqb	عِقاب	EiqAb										GEN	
166933	8	1186	22900	26	1	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166934	8	1186	22900	26	1	2	2	V	2	1	3	ٱذْكُرُ	{*okuru	ذكر	*kr	ذَكَرَ	*akara							ACT	1			
166935	8	1186	22900	26	1	3	3	N	2	1	3	وٓا۟	w^A@								PRON							
166936	8	1186	22901	26	2	1	2	N	0	0	0	إِذْ	<i*o			إِذ	<i*											
166937	8	1186	22902	26	3	1	2	N	2	1	3	أَنتُمْ	>antumo															
166938	8	1186	22903	26	4	1	2	N	0	1	1	قَلِيلٌ	qaliylN	قلل	qll	قَلِيل	qaliyl										NOM	INDEF
166939	8	1186	22904	26	5	1	2	N	0	1	3	مُّسْتَضْعَفُونَ	m~usotaDoEafuwna	ضعف	DEf	مُسْتَضْعَف	musotaDoEaf								10	PASS_PCPL	NOM	
166940	8	1186	22905	26	6	1	2	P	0	0	0	فِى	fiY			فِي	fiy											
166941	8	1186	22906	26	7	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
166942	8	1186	22906	26	7	2	2	N	0	2	0	أَرْضِ	>aroDi	أرض	>rD	أَرْض	>aroD										GEN	
166943	8	1186	22907	26	8	1	2	V	2	1	3	تَخَافُ	taxaAfu	خوف	xwf	خافَ	xAfa					IMPF	IND	ACT	1			
166944	8	1186	22907	26	8	2	3	N	2	1	3	ونَ	wna								PRON							
166945	8	1186	22908	26	9	1	2	P	0	0	0	أَن	>an			أَن	>an											
166946	8	1186	22909	26	10	1	2	V	3	1	1	يَتَخَطَّفَ	yataxaT~afa	خطف	xTf	يَتَخَطَّفَ	yataxaT~afa					IMPF	SUBJ	ACT	5			
166947	8	1186	22909	26	10	2	3	N	2	1	3	كُمُ	kumu								PRON							
166948	8	1186	22910	26	11	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
166949	8	1186	22910	26	11	2	2	N	0	1	3	نَّاسُ	n~aAsu	أنس	>ns	ناس	nAs										NOM	
166950	8	1186	22911	26	12	1	1	P	0	0	0	فَ	fa			ف	f			REM								
166951	8	1186	22911	26	12	2	2	V	3	1	1	ـَٔاوَىٰ	_#aAwaY`	أوي	>wy	آوَى	A^waY					PERF		ACT	4			
166952	8	1186	22911	26	12	3	3	N	2	1	3	كُمْ	kumo								PRON							
166953	8	1186	22912	26	13	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166954	8	1186	22912	26	13	2	2	V	3	1	1	أَيَّدَ	>ay~ada	أيد	>yd	أَيَّدَ	>ay~ada					PERF		ACT	2			
166955	8	1186	22912	26	13	3	3	N	2	1	3	كُم	kum								PRON							
166956	8	1186	22913	26	14	1	1	P	0	0	0	بِ	bi			ب	b			P								
166957	8	1186	22913	26	14	2	2	N	0	1	0	نَصْرِ	naSori	نصر	nSr	نَصْر	naSor										GEN	
166958	8	1186	22913	26	14	3	3	N	3	1	1	هِۦ	hi.								PRON							
166959	8	1186	22914	26	15	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166960	8	1186	22914	26	15	2	2	V	3	1	1	رَزَقَ	razaqa	رزق	rzq	رَزَقَ	razaqa					PERF		ACT	1			
166961	8	1186	22914	26	15	3	3	N	2	1	3	كُم	kum								PRON							
166962	8	1186	22915	26	16	1	2	P	0	0	0	مِّنَ	m~ina			مِن	min											
166963	8	1186	22916	26	17	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
166964	8	1186	22916	26	17	2	2	N	0	2	3	طَّيِّبَٰتِ	T~ay~iba`ti	طيب	Tyb	طَيِّبَة	Tay~ibap										GEN	
166965	8	1186	22917	26	18	1	2	P	0	0	0	لَعَلَّ	laEal~a			لَعَلّ	laEal~	إِنّ	<in~									
166966	8	1186	22917	26	18	2	3	N	2	1	3	كُمْ	kumo								PRON							
166967	8	1186	22918	26	19	1	2	V	2	1	3	تَشْكُرُ	ta$okuru	شكر	$kr	شَكَرَ	$akara					IMPF	IND	ACT	1			
166968	8	1186	22918	26	19	2	3	N	2	1	3	ونَ	wna								PRON							
166969	8	1187	22919	27	1	1	1	P	0	0	0	يَٰٓ	ya`^			ي	y			VOC								
166970	8	1187	22919	27	1	2	2	N	0	0	0	أَيُّ	>ay~u	أيي	>yy	أَيّ	>ay~										ACC	
166971	8	1187	22919	27	1	3	3	P	0	0	0	هَا	haA			ه	h				ATT							
166972	8	1187	22920	27	2	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
166973	8	1187	22921	27	3	1	2	V	3	1	3	ءَامَنُ	'aAmanu	أمن	>mn	آمَنَ	A^mana					PERF		ACT	4			
166974	8	1187	22921	27	3	2	3	N	3	1	3	وا۟	wA@								PRON							
166975	8	1187	22922	27	4	1	2	P	0	0	0	لَا	laA			لا	lA											
166976	8	1187	22923	27	5	1	2	V	2	1	3	تَخُونُ	taxuwnu	خون	xwn	خانُ	xAnu					IMPF	JUS	ACT	1			
166977	8	1187	22923	27	5	2	3	N	2	1	3	وا۟	wA@								PRON							
166978	8	1187	22924	27	6	1	2	N	0	0	0	ٱللَّهَ	{ll~aha	أله	>lh	اللَّه	All~ah										ACC	
166979	8	1187	22925	27	7	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166980	8	1187	22925	27	7	2	1	P	0	0	0	ٱل	{l			ال	Al			DET								
166981	8	1187	22925	27	7	3	2	N	0	1	0	رَّسُولَ	r~asuwla	رسل	rsl	رَسُول	rasuwl										ACC	
166982	8	1187	22926	27	8	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166983	8	1187	22926	27	8	2	2	V	2	1	3	تَخُونُ	taxuwnu	خون	xwn	خانُ	xAnu					IMPF	JUS	ACT	1			
166984	8	1187	22926	27	8	3	3	N	2	1	3	وٓا۟	w^A@								PRON							
166985	8	1187	22927	27	9	1	2	N	0	2	3	أَمَٰنَٰتِ	>ama`na`ti	أمن	>mn	أَمانَة	>amAnap										ACC	
166986	8	1187	22927	27	9	2	3	N	2	1	3	كُمْ	kumo								PRON							
166987	8	1187	22928	27	10	1	1	P	0	0	0	وَ	wa			و	w			CIRC								
166988	8	1187	22928	27	10	2	2	N	2	1	3	أَنتُمْ	>antumo															
166989	8	1187	22929	27	11	1	2	V	2	1	3	تَعْلَمُ	taEolamu	علم	Elm	عَلِمَ	Ealima					IMPF	IND	ACT	1			
166990	8	1187	22929	27	11	2	3	N	2	1	3	ونَ	wna								PRON							
166991	8	1188	22930	28	1	1	1	P	0	0	0	وَ	wa			و	w			REM								
166992	8	1188	22930	28	1	2	2	V	2	1	3	ٱعْلَمُ	{Eolamu	علم	Elm	عَلِمَ	Ealima							ACT	1			
166993	8	1188	22930	28	1	3	3	N	2	1	3	وٓا۟	w^A@								PRON							
166994	8	1188	22931	28	2	1	2	P	0	0	0	أَنَّ	>an~a			أَنّ	>an~	إِنّ	<in~									
166995	8	1188	22931	28	2	2	2	P	0	0	0	مَآ	maA^			ما	mA											
166996	8	1188	22932	28	3	1	2	N	0	1	3	أَمْوَٰلُ	>amowa`lu	مول	mwl	مال	mAl										NOM	
166997	8	1188	22932	28	3	2	3	N	2	1	3	كُمْ	kumo								PRON							
166998	8	1188	22933	28	4	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
166999	8	1188	22933	28	4	2	2	N	0	1	3	أَوْلَٰدُ	>awola`du	ولد	wld	وَلَد	walad										NOM	
167000	8	1188	22933	28	4	3	3	N	2	1	3	كُمْ	kumo								PRON							
167001	8	1188	22934	28	5	1	2	N	0	2	0	فِتْنَةٌ	fitonapN	فتن	ftn	فِتْنَة	fitonap										NOM	INDEF
167002	8	1188	22935	28	6	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167003	8	1188	22935	28	6	2	2	P	0	0	0	أَنَّ	>an~a			أَنّ	>an~	إِنّ	<in~									
167004	8	1188	22936	28	7	1	2	N	0	0	0	ٱللَّهَ	{ll~aha	أله	>lh	اللَّه	All~ah										ACC	
167005	8	1188	22937	28	8	1	2	N	0	0	0	عِندَ	Einda	عند	End	عِند	Eind										ACC	
167006	8	1188	22937	28	8	2	3	N	3	1	1	هُۥٓ	hu,^								PRON							
167007	8	1188	22938	28	9	1	2	N	0	1	0	أَجْرٌ	>ajorN	أجر	>jr	أَجْر	>ajor										NOM	INDEF
167008	8	1188	22939	28	10	1	2	N	0	1	1	عَظِيمٌ	EaZiymN	عظم	EZm	عَظِيم	EaZiym										NOM	INDEF
167009	8	1189	22940	29	1	1	1	P	0	0	0	يَٰٓ	ya`^			ي	y			VOC								
167010	8	1189	22940	29	1	2	2	N	0	0	0	أَيُّ	>ay~u	أيي	>yy	أَيّ	>ay~										ACC	
167011	8	1189	22940	29	1	3	3	P	0	0	0	هَا	haA			ه	h				ATT							
167012	8	1189	22941	29	2	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
167013	8	1189	22942	29	3	1	2	V	3	1	3	ءَامَنُ	'aAmanu	أمن	>mn	آمَنَ	A^mana					PERF		ACT	4			
167014	8	1189	22942	29	3	2	3	N	3	1	3	وٓا۟	w^A@								PRON							
167015	8	1189	22943	29	4	1	2	P	0	0	0	إِن	<in			إِن	<in											
167016	8	1189	22944	29	5	1	2	V	2	1	3	تَتَّقُ	tat~aqu	وقي	wqy	اتَّقَى	At~aqaY					IMPF	JUS	ACT	8			
167017	8	1189	22944	29	5	2	3	N	2	1	3	وا۟	wA@								PRON							
167018	8	1189	22945	29	6	1	2	N	0	0	0	ٱللَّهَ	{ll~aha	أله	>lh	اللَّه	All~ah										ACC	
167019	8	1189	22946	29	7	1	2	V	3	1	1	يَجْعَل	yajoEal	جعل	jEl	جَعَلَ	jaEala					IMPF	JUS	ACT	1			
167020	8	1189	22947	29	8	1	1	P	0	0	0	لَّ	l~a			ل	l			P								
167021	8	1189	22947	29	8	2	2	N	2	1	3	كُمْ	kumo															
167022	8	1189	22948	29	9	1	2	N	0	1	0	فُرْقَانًا	furoqaAnFA	فرق	frq	فُرْقان	furoqAn										ACC	INDEF
167023	8	1189	22949	29	10	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167024	8	1189	22949	29	10	2	2	V	3	1	1	يُكَفِّرْ	yukaf~iro	كفر	kfr	كَفَّرَ	kaf~ara					IMPF	JUS	ACT	2			
167025	8	1189	22950	29	11	1	2	P	0	0	0	عَن	Ean			عَن	Ean											
167026	8	1189	22950	29	11	2	3	N	2	1	3	كُمْ	kumo								PRON							
167027	8	1189	22951	29	12	1	2	N	0	2	3	سَيِّـَٔاتِ	say~i_#aAti	سوأ	sw>	سَيِّئَة	say~i}ap										ACC	
167028	8	1189	22951	29	12	2	3	N	2	1	3	كُمْ	kumo								PRON							
167029	8	1189	22952	29	13	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167030	8	1189	22952	29	13	2	2	V	3	1	1	يَغْفِرْ	yagofiro	غفر	gfr	غَفَرَ	gafara					IMPF	JUS	ACT	1			
167031	8	1189	22953	29	14	1	1	P	0	0	0	لَ	la			ل	l			P								
167032	8	1189	22953	29	14	2	2	N	2	1	3	كُمْ	kumo															
167033	8	1189	22954	29	15	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167034	8	1189	22954	29	15	2	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
167035	8	1189	22955	29	16	1	2	N	0	1	1	ذُو	*uw			ذُو	*uw										NOM	
167036	8	1189	22956	29	17	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
167037	8	1189	22956	29	17	2	2	N	0	1	0	فَضْلِ	faDoli	فضل	fDl	فَضْل	faDol										GEN	
167038	8	1189	22957	29	18	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
167039	8	1189	22957	29	18	2	2	N	0	1	1	عَظِيمِ	EaZiymi	عظم	EZm	عَظِيم	EaZiym										GEN	
167040	8	1190	22958	30	1	1	1	P	0	0	0	وَ	wa			و	w			REM								
167041	8	1190	22958	30	1	2	2	N	0	0	0	إِذْ	<i*o			إِذ	<i*											
167042	8	1190	22959	30	2	1	2	V	3	1	1	يَمْكُرُ	yamokuru	مكر	mkr	مَكَرَ	makara					IMPF	IND	ACT	1			
167043	8	1190	22960	30	3	1	1	P	0	0	0	بِ	bi			ب	b			P								
167044	8	1190	22960	30	3	2	2	N	2	1	1	كَ	ka															
167045	8	1190	22961	30	4	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
167046	8	1190	22962	30	5	1	2	V	3	1	3	كَفَرُ	kafaru	كفر	kfr	كَفَرَ	kafara					PERF		ACT	1			
167047	8	1190	22962	30	5	2	3	N	3	1	3	وا۟	wA@								PRON							
167048	8	1190	22963	30	6	1	1	P	0	0	0	لِ	li			ل	l			PRP								
167049	8	1190	22963	30	6	2	2	V	3	1	3	يُثْبِتُ	yuvobitu	ثبت	vbt	يُثْبِتُ	yuvobitu					IMPF	SUBJ	ACT	4			
167050	8	1190	22963	30	6	3	3	N	3	1	3	و	w								PRON							
167051	8	1190	22963	30	6	4	3	N	2	1	1	كَ	ka								PRON							
167052	8	1190	22964	30	7	1	2	P	0	0	0	أَوْ	>awo			أَو	>aw											
167053	8	1190	22965	30	8	1	2	V	3	1	3	يَقْتُلُ	yaqotulu	قتل	qtl	قَتَلَ	qatala					IMPF	SUBJ	ACT	1			
167054	8	1190	22965	30	8	2	3	N	3	1	3	و	w								PRON							
167055	8	1190	22965	30	8	3	3	N	2	1	1	كَ	ka								PRON							
167056	8	1190	22966	30	9	1	2	P	0	0	0	أَوْ	>awo			أَو	>aw											
167057	8	1190	22967	30	10	1	2	V	3	1	3	يُخْرِجُ	yuxoriju	خرج	xrj	أَخْرَجَ	>axoraja					IMPF	SUBJ	ACT	4			
167058	8	1190	22967	30	10	2	3	N	3	1	3	و	w								PRON							
167059	8	1190	22967	30	10	3	3	N	2	1	1	كَ	ka								PRON							
167060	8	1190	22968	30	11	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167061	8	1190	22968	30	11	2	2	V	3	1	3	يَمْكُرُ	yamokuru	مكر	mkr	مَكَرَ	makara					IMPF	IND	ACT	1			
167062	8	1190	22968	30	11	3	3	N	3	1	3	ونَ	wna								PRON							
167063	8	1190	22969	30	12	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167064	8	1190	22969	30	12	2	2	V	3	1	1	يَمْكُرُ	yamokuru	مكر	mkr	مَكَرَ	makara					IMPF	IND	ACT	1			
167065	8	1190	22970	30	13	1	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
167066	8	1190	22971	30	14	1	1	P	0	0	0	وَ	wa			و	w			REM								
167067	8	1190	22971	30	14	2	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
167068	8	1190	22972	30	15	1	2	N	0	1	1	خَيْرُ	xayoru	خير	xyr	خَيْر	xayor										NOM	
167069	8	1190	22973	30	16	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
167070	8	1190	22973	30	16	2	2	N	0	1	3	مَٰكِرِينَ	ma`kiriyna	مكر	mkr	ماكِر	mAkir								1	ACT_PCPL	GEN	
167071	8	1191	22974	31	1	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
167072	8	1191	22974	31	1	2	2	N	0	0	0	إِذَا	<i*aA			إِذا	<i*A											
167073	8	1191	22975	31	2	1	2	V	3	2	1	تُتْلَىٰ	tutolaY`	تلو	tlw	تَلَى	talaY					IMPF	IND	PASS	1			
167074	8	1191	22976	31	3	1	2	P	0	0	0	عَلَيْ	Ealayo			عَلَى	EalaY											
167075	8	1191	22976	31	3	2	3	N	3	1	3	هِمْ	himo								PRON							
167076	8	1191	22977	31	4	1	2	N	0	2	3	ءَايَٰتُ	'aAya`tu	أيي	>yy	آيَة	A^yap										NOM	
167077	8	1191	22977	31	4	2	3	N	1	0	3	نَا	naA								PRON							
